id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1016000080,20141125T000000,345000,3,1.0,1620,10610,1.0,0,0,4,6,1620,0,1958,0,98059,47.474,-122.125,1680,10795
9268850360,20150223T000000,302059,4,2.0,1390,745,3.0,0,0,3,7,1390,0,2008,0,98027,47.5393,-122.026,1390,942
4307340490,20140812T000000,325000,4,2.5,1960,3543,2.0,0,0,3,7,1960,0,2004,0,98056,47.4849,-122.184,2420,3646
5014000225,20141222T000000,337500,2,1.0,1300,6731,1.0,0,0,3,7,1300,0,1950,0,98116,47.5697,-122.395,1240,6731
1453601502,20150226T000000,303697,4,2.0,2520,7334,1.0,0,0,3,7,1600,920,1955,0,98125,47.7263,-122.291,2040,7937
2113700360,20140627T000000,315000,6,4.0,3120,4240,2.0,0,2,4,7,2090,1030,1993,0,98106,47.5305,-122.353,1460,4240
1332300110,20150223T000000,340000,3,2.5,3040,6255,2.0,0,0,3,7,3040,0,1999,0,98030,47.3817,-122.206,2670,6259
3013300895,20140718T000000,337000,2,1.0,1010,4000,1.0,0,0,3,7,1010,0,1947,0,98136,47.5311,-122.382,1480,4366
5468780020,20150326T000000,330000,4,2.5,2210,5929,2.0,0,0,3,8,2210,0,2004,0,98042,47.35,-122.139,2200,5901
1326039039,20140729T000000,334550,2,1.0,880,12000,1.0,0,0,3,7,880,0,1939,0,98133,47.7436,-122.356,1960,9395
2944500710,20150220T000000,305000,4,2.5,2430,9103,2.0,0,0,3,8,2430,0,1990,0,98023,47.2939,-122.368,2260,8090
9553200052,20140506T000000,345000,3,1.0,1110,6250,1.0,0,0,3,7,1110,0,1956,0,98115,47.6977,-122.292,2010,6944
1862900350,20140610T000000,315000,4,2.5,1930,9643,2.0,0,0,4,7,1930,0,1992,0,98031,47.4065,-122.18,1930,7525
3432500310,20140624T000000,325000,3,1.0,850,6906,1.0,0,0,3,6,850,0,1948,0,98155,47.7441,-122.314,1150,6907
3735901040,20140703T000000,341000,3,1.0,1390,4814,1.5,0,0,3,6,1390,0,1908,0,98115,47.6881,-122.32,1730,3990
6699300210,20141027T000000,321500,4,2.5,2620,5457,2.0,0,0,3,8,2620,0,2003,0,98001,47.3148,-122.27,2740,5816
3343902281,20150505T000000,310000,2,1.0,1020,8102,1.0,0,0,3,7,1020,0,1956,0,98056,47.5135,-122.193,1770,7291
7338402690,20150401T000000,335000,6,2.0,2020,7071,1.0,0,0,3,7,1010,1010,1979,0,98108,47.5329,-122.294,2020,5000
2548100180,20140507T000000,335000,3,2.0,1570,7200,1.0,0,0,4,7,1570,0,1952,0,98155,47.7501,-122.314,1410,7434
1332200130,20140822T000000,324950,4,2.5,2641,8615,2.0,0,0,3,7,2641,0,1998,0,98031,47.4038,-122.213,2641,8091
4331000130,20141017T000000,315000,3,2.0,1770,9685,1.0,0,0,3,5,1770,0,1948,0,98166,47.4753,-122.342,1520,11122
9264910920,20140903T000000,298700,3,2.25,2110,7350,1.0,0,0,3,8,1530,580,1980,0,98023,47.3088,-122.341,2640,7777
4010800110,20140609T000000,305100,3,2.0,1590,35988,1.0,0,0,4,8,1590,0,1974,0,98058,47.4365,-122.106,2780,23789
223039254,20140624T000000,329950,2,1.0,900,5220,1.0,0,0,4,6,900,0,1956,0,98146,47.5105,-122.387,1480,6660
1875500040,20150127T000000,330000,3,2.5,2040,14071,2.0,0,0,3,7,2040,0,1995,0,98019,47.7278,-121.963,1890,14040
7299601460,20140623T000000,329900,3,2.5,2242,4995,2.0,0,0,3,8,2242,0,2011,0,98092,47.2595,-122.202,1798,4942
4310702759,20150312T000000,326000,2,1.5,1030,798,3.0,0,0,3,8,1030,0,2008,0,98103,47.6975,-122.34,1020,1026
7326200110,20141222T000000,324000,3,2.25,1550,4411,2.0,0,0,3,7,1550,0,2001,0,98019,47.7373,-121.966,1620,4621
7454001090,20150309T000000,307000,3,1.0,770,6552,1.0,0,0,3,6,670,100,1942,0,98146,47.5133,-122.372,920,7200
1771110090,20140820T000000,316000,3,0.75,1270,10092,1.0,0,0,5,7,1270,0,1971,0,98077,47.7567,-122.073,1300,10375
7972601900,20140530T000000,299950,3,1.0,1210,9525,1.0,0,0,3,7,1210,0,1955,0,98106,47.5274,-122.345,1680,7620
7655900062,20140728T000000,305240,3,1.0,1300,9000,1.0,0,0,3,7,1300,0,1956,0,98133,47.7352,-122.337,1500,9600
4046601420,20141230T000000,340000,3,2.0,1570,14992,1.0,0,0,3,8,1570,0,2001,0,98014,47.6965,-121.922,1640,15000
2781280290,20150427T000000,305000,3,2.5,1610,3516,2.0,0,0,3,8,1610,0,2006,0,98055,47.4491,-122.188,1610,3056
2473101140,20150428T000000,314950,3,1.0,1590,8470,1.0,0,0,4,7,1140,450,1967,0,98058,47.4473,-122.159,1570,9375
2026049124,20140509T000000,325000,3,2.25,1352,1694,3.0,0,0,3,8,1352,0,2007,0,98125,47.7265,-122.315,1439,1387
6064800060,20150506T000000,330000,3,2.25,1960,1985,2.0,0,0,3,7,1750,210,2003,0,98118,47.5417,-122.289,1760,1985
2473380920,20150227T000000,339000,5,2.5,1720,10202,1.5,0,0,3,7,1720,0,1970,0,98058,47.4572,-122.167,1720,8478
984000780,20140616T000000,304000,4,2.0,1810,8750,1.0,0,0,2,7,1110,700,1967,0,98058,47.4307,-122.17,1810,8750
522039103,20141113T000000,310000,2,1.5,1040,83199,1.0,0,0,4,7,870,170,1965,0,98070,47.4222,-122.443,1760,75794
3755000310,20141217T000000,325000,3,1.0,1160,11799,1.0,0,0,3,7,1160,0,1966,0,98034,47.7263,-122.229,1220,10500
1133000671,20140602T000000,315000,3,1.0,960,6634,1.0,0,0,3,6,960,0,1952,0,98125,47.7264,-122.31,1570,7203
7771300155,20140716T000000,332500,3,1.0,1030,8164,1.0,0,0,4,7,1030,0,1950,0,98133,47.7353,-122.334,1340,8164
5101402472,20150129T000000,340500,2,1.0,940,5413,1.0,0,0,3,7,940,0,1923,0,98115,47.6956,-122.304,1340,5296
1565950230,20141120T000000,305000,3,2.5,2100,6825,2.0,0,0,3,8,2100,0,1994,0,98055,47.4314,-122.189,2180,7614
2131200925,20140729T000000,331292,3,1.75,1660,10000,1.0,0,0,3,7,1660,0,1972,0,98019,47.741,-121.978,1770,10000
1771110720,20140521T000000,330000,3,1.0,1250,9126,1.0,0,0,3,7,1250,0,1969,0,98077,47.7554,-122.076,1440,10620
626059155,20141210T000000,315000,3,1.75,1010,12000,1.0,0,0,4,7,1010,0,1977,0,98011,47.77,-122.207,1080,10619
9478550110,20150303T000000,299950,3,2.5,1740,4497,2.0,0,0,3,7,1740,0,2012,0,98042,47.3697,-122.117,1950,4486
3832060940,20140729T000000,305000,4,2.5,2320,4683,2.0,0,0,3,7,2320,0,2007,0,98042,47.3349,-122.059,2230,5750
2739200050,20150403T000000,315000,3,1.75,1860,9629,1.0,0,0,4,7,1240,620,1961,0,98059,47.4913,-122.143,1940,9629
6075000050,20140716T000000,323000,4,1.75,1310,9690,1.0,0,0,4,7,1310,0,1967,0,98011,47.7559,-122.226,2280,9618
4046700110,20150224T000000,323000,3,1.75,1950,15037,1.0,0,0,3,7,1950,0,1989,0,98014,47.6892,-121.913,1760,15181
7203101590,20150108T000000,305000,2,1.0,1290,3383,2.0,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2828
8141300030,20150210T000000,340000,3,2.0,1920,5688,1.0,0,3,3,9,1920,0,2007,0,98022,47.1952,-121.976,2384,4802
3416601045,20140623T000000,345000,3,1.0,1140,4200,2.0,0,0,4,7,1140,0,1904,0,98144,47.6012,-122.296,1510,4000
2113701080,20141112T000000,300000,2,1.0,1100,4010,1.5,0,0,5,6,1100,0,1920,0,98106,47.5296,-122.351,980,4501
629650030,20150312T000000,317500,4,2.5,2233,6025,2.0,0,0,3,7,2233,0,2012,0,98001,47.2599,-122.256,1544,6036
2739200040,20140924T000000,302000,5,2.0,1540,9629,1.0,0,0,4,7,1540,0,1960,0,98059,47.4915,-122.143,2260,9600
4022900951,20150402T000000,305000,2,1.0,910,22725,1.0,0,0,1,6,910,0,1926,0,98155,47.7712,-122.299,2000,14566
8643200035,20140821T000000,299900,3,1.75,1470,27000,1.0,0,0,3,7,1470,0,1958,0,98198,47.3943,-122.311,2230,14186
2324039077,20150427T000000,306000,2,1.0,930,5650,1.0,0,2,3,7,930,0,1941,0,98126,47.5478,-122.377,1340,6400
203900380,20140821T000000,326188,3,1.0,1300,8800,1.0,0,0,3,7,1300,0,1977,0,98053,47.64,-121.966,1600,12210
1328300990,20140805T000000,317000,3,1.75,1530,7650,1.0,0,0,4,8,1530,0,1977,0,98058,47.4435,-122.128,1850,6804
723049274,20150417T000000,330000,3,1.75,1250,8100,1.0,0,0,3,7,1250,0,1951,2004,98146,47.5016,-122.348,1300,8175
2473400110,20140826T000000,315500,3,1.75,1870,8400,1.0,0,0,3,7,990,880,1977,0,98058,47.454,-122.164,1750,8400
6386550040,20141223T000000,345500,4,2.5,2160,9682,2.0,0,0,3,8,2160,0,1999,0,98031,47.4106,-122.204,1770,9600
13001795,20141014T000000,319500,4,2.75,2500,5100,1.5,0,0,4,7,1420,1080,1907,0,98108,47.523,-122.332,1430,5100
6669240130,20141022T000000,335000,3,2.5,2588,5701,2.0,0,0,3,8,2588,0,2008,0,98042,47.3449,-122.151,2389,5702
6021503705,20141015T000000,329000,2,2.5,980,1020,3.0,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023
2111000580,20140521T000000,299900,3,2.5,2720,6014,2.0,0,0,3,7,2720,0,2002,0,98092,47.3344,-122.174,2760,6537
567000672,20140930T000000,342000,3,3.0,1260,1251,2.0,0,0,3,7,1040,220,2003,0,98144,47.5943,-122.296,1780,7715
1217000270,20140916T000000,338995,3,1.75,1320,9450,1.0,0,0,5,7,1320,0,1943,0,98166,47.4557,-122.348,1320,8315
6381502155,20150116T000000,300000,3,1.0,1490,7200,1.0,0,0,3,7,1490,0,1954,0,98125,47.7276,-122.307,1280,7200
7934000090,20150225T000000,340000,2,1.0,690,5200,1.0,0,0,3,6,690,0,1918,0,98136,47.556,-122.395,1380,5700
2783100050,20150121T000000,334000,3,1.75,1400,7405,1.0,0,0,3,7,1400,0,1961,0,98133,47.7569,-122.334,1820,7440
6817750110,20140710T000000,307000,4,2.5,1714,3080,2.0,0,0,3,8,1714,0,2009,0,98055,47.429,-122.188,1714,3250
1232000810,20140912T000000,340000,3,2.5,1400,4800,1.0,0,0,3,7,1200,200,1921,0,98117,47.6865,-122.379,1440,3840
3717000250,20150422T000000,321000,3,2.5,2014,4500,2.0,0,0,3,7,2014,0,2005,0,98001,47.3371,-122.256,2014,4500
6669010290,20141107T000000,320000,4,2.5,2190,7125,2.0,0,0,5,8,2190,0,1978,0,98032,47.3709,-122.285,2190,8075
6031400092,20150213T000000,334950,5,3.0,2230,8642,1.0,0,0,3,7,1330,900,2014,0,98168,47.487,-122.32,2100,11056
1237500120,20140520T000000,300000,3,1.0,1090,9900,1.0,0,0,4,7,1090,0,1955,0,98052,47.6755,-122.16,1720,10419
774101755,20150417T000000,320000,3,1.75,1790,66250,1.5,0,0,3,7,1790,0,2003,0,98014,47.7179,-121.403,1440,59346
8802400644,20150505T000000,305000,3,2.5,2030,8000,2.0,0,0,3,7,2030,0,1997,0,98031,47.4024,-122.216,2290,7945
5358300100,20140619T000000,346150,3,2.0,2140,7200,1.0,0,0,4,8,1480,660,1966,0,98056,47.5084,-122.185,2070,7220
2112700240,20140520T000000,309000,3,1.0,1092,7500,1.5,0,0,3,6,1092,0,1918,0,98106,47.5321,-122.354,930,4000
1545807280,20140628T000000,314500,3,1.75,1700,17355,1.0,0,0,3,7,1200,500,1978,0,98038,47.3637,-122.057,1900,9528
53500450,20150309T000000,311850,4,2.5,1890,4158,2.0,0,0,3,8,1890,0,2014,0,98042,47.343,-122.056,2720,4549
7905200130,20150405T000000,345000,2,1.0,770,3008,1.0,0,0,4,5,770,0,1917,0,98116,47.5686,-122.389,1550,4563
7857003318,20140816T000000,320000,3,1.0,1330,5850,1.0,0,0,3,7,930,400,1954,0,98108,47.5498,-122.298,1440,5850
4402700070,20150311T000000,300000,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,1460,7680
2426039247,20150325T000000,299950,2,1.5,1390,1756,3.0,0,0,3,7,1390,0,2005,0,98133,47.7274,-122.357,1340,1756
7418700050,20140528T000000,299000,3,1.0,1390,9624,1.5,0,0,4,7,1390,0,1954,0,98155,47.7758,-122.301,1440,9624
705700960,20140724T000000,315000,3,2.5,1660,10763,2.0,0,0,3,7,1660,0,1994,0,98038,47.3812,-122.029,2010,7983
2349300090,20140516T000000,340000,3,1.0,1250,4800,1.0,0,0,4,7,1250,0,1951,0,98126,47.5517,-122.381,1404,4800
2291400350,20140826T000000,317000,3,2.25,1358,1204,3.0,0,0,3,7,1358,0,2007,0,98133,47.7054,-122.346,1358,1196
7305300760,20141222T000000,317500,2,1.5,1220,8409,1.0,0,0,4,6,1220,0,1948,0,98155,47.7534,-122.324,1130,8409
8731981680,20140908T000000,311000,4,2.25,3340,8000,2.0,0,0,4,8,3340,0,1973,0,98023,47.317,-122.385,2230,8000
1721801010,20150424T000000,302100,3,1.0,1790,6120,1.0,0,0,3,6,1790,0,1937,1964,98146,47.508,-122.337,830,6120
5438000280,20150415T000000,325000,3,1.75,2920,10573,1.0,0,0,4,7,2920,0,1964,0,98055,47.4429,-122.195,1560,10572
1022059082,20140508T000000,307000,3,1.75,1890,13860,1.0,0,0,5,7,1890,0,1966,0,98042,47.4156,-122.149,1500,14536
1332700010,20141216T000000,305000,2,2.25,1610,1968,2.0,0,0,5,7,1610,0,1979,0,98056,47.5184,-122.196,1950,1968
3329510200,20141124T000000,299900,3,2.25,2100,8163,2.0,0,0,3,7,2100,0,1984,0,98001,47.3336,-122.269,1410,7515
8570900038,20140811T000000,340000,3,2.0,1140,11620,1.0,0,0,3,7,1140,0,1994,0,98045,47.4991,-121.783,1140,8400
1545807990,20150217T000000,315000,3,1.75,1890,10661,1.0,0,0,5,7,1460,430,1978,0,98038,47.3583,-122.056,1680,9604
9478500570,20140623T000000,300000,4,2.5,2620,4469,2.0,0,0,3,7,2620,0,2008,0,98042,47.3663,-122.115,2250,4500
1115100169,20141203T000000,315000,3,1.75,1900,7076,1.0,0,0,3,7,1130,770,1977,0,98155,47.7569,-122.326,1540,10113
3426059050,20140520T000000,315000,2,1.0,790,6969,1.0,0,0,3,6,790,0,1955,1984,98052,47.6978,-122.164,1380,12196
9264920870,20141023T000000,300000,3,2.25,1730,10030,1.0,0,0,4,8,1730,0,1985,0,98023,47.3108,-122.345,2090,8823
203900920,20140715T000000,340000,3,2.0,1130,9879,2.0,0,0,3,6,1130,0,1996,0,98053,47.635,-121.964,1900,14907
3298400350,20150105T000000,312500,3,1.0,1170,7350,1.0,0,0,4,7,1170,0,1960,0,98008,47.625,-122.117,1170,7350
2473410740,20141027T000000,315000,3,1.75,1460,7884,1.0,0,0,3,8,1460,0,1975,0,98058,47.4457,-122.128,2050,7210
109200140,20150506T000000,299000,4,2.5,2300,8100,1.0,0,0,4,8,1360,940,1979,0,98023,47.2979,-122.371,1910,7630
345700340,20140610T000000,306888,2,1.5,1010,7719,2.0,0,0,3,7,1010,0,1981,0,98056,47.5128,-122.189,1210,7719
5702450260,20140723T000000,324000,3,2.0,1540,10931,1.0,0,3,3,7,1540,0,1989,0,98045,47.495,-121.776,1570,10485
1568100076,20141210T000000,345950,5,1.0,1340,11198,1.5,0,0,3,8,1340,0,1934,0,98155,47.736,-122.295,1390,8020
5416510830,20140806T000000,300000,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,2010,5091
1842000140,20140730T000000,335000,3,1.75,1570,7500,1.0,0,1,3,7,1300,270,1953,0,98146,47.4999,-122.368,1590,7660
4343800080,20140818T000000,305000,2,1.0,860,7250,1.0,0,0,3,6,860,0,1949,0,98133,47.7206,-122.35,1270,7250
6329000380,20140619T000000,319950,2,1.0,920,8341,1.0,0,0,3,7,920,0,1939,0,98146,47.5015,-122.38,2330,9792
2517000150,20140713T000000,300000,3,2.5,1870,3439,2.0,0,0,3,7,1870,0,2005,0,98042,47.3992,-122.163,2190,4029
7972600860,20141210T000000,345000,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620
4302700445,20140923T000000,335000,4,1.75,1670,9472,1.0,0,0,3,7,1100,570,1960,0,98106,47.5299,-122.357,1080,5195
9542830440,20150330T000000,340000,4,2.5,2090,4200,2.0,0,0,3,7,2090,0,2007,0,98038,47.3659,-122.017,2090,4200
9232900050,20140806T000000,300000,2,1.75,2120,6350,1.0,0,0,4,6,1440,680,1924,0,98103,47.6974,-122.356,1590,6350
7972601235,20150223T000000,325000,4,2.25,2460,7620,1.0,0,0,3,7,1230,1230,1969,0,98106,47.5285,-122.345,2090,7620
6817750440,20141014T000000,300000,4,2.5,1914,3272,2.0,0,0,3,8,1914,0,2009,0,98055,47.4297,-122.189,1714,3250
5467900070,20140502T000000,342000,3,2.0,1930,11947,1.0,0,0,4,8,1930,0,1966,0,98042,47.3672,-122.151,2200,12825
822059101,20140925T000000,319000,4,1.0,1730,36356,1.5,0,0,4,6,1730,0,1954,0,98031,47.4135,-122.199,1380,14060
7230900120,20141027T000000,339950,3,2.5,2140,7641,1.0,0,0,3,8,1290,850,1979,0,98056,47.5053,-122.186,2090,8000
2310110230,20140520T000000,329900,3,2.5,2170,4905,2.0,0,0,3,8,2170,0,2004,0,98038,47.3503,-122.039,2300,4935
1126049105,20140527T000000,330000,4,1.0,1360,13372,1.0,0,0,3,7,1360,0,1955,0,98028,47.7622,-122.263,1540,10283
7130300690,20141028T000000,308000,2,1.0,1080,6250,1.0,0,2,4,7,1080,0,1942,1968,98118,47.5128,-122.251,2100,6875
7237300290,20150326T000000,338000,5,2.5,2400,4496,2.0,0,0,3,7,2400,0,2004,0,98042,47.3692,-122.126,1880,4319
705710640,20150302T000000,319950,3,2.5,1700,7000,2.0,0,0,3,7,1700,0,1996,0,98038,47.3798,-122.025,1950,7000
8113101070,20150423T000000,334900,4,1.75,2180,4066,1.5,0,0,3,6,1270,910,1911,0,98118,47.5487,-122.277,1400,1343
3395070440,20150209T000000,305000,3,2.5,1320,2480,2.0,0,0,3,7,1320,0,2005,0,98118,47.536,-122.284,1320,3240
3824100020,20150203T000000,335000,3,1.75,1510,9720,1.0,0,0,3,7,1510,0,1948,1976,98028,47.7728,-122.258,1520,10037
2991000220,20150317T000000,330000,4,2.5,2310,6320,2.0,0,0,3,8,2310,0,1997,0,98092,47.3287,-122.167,1850,6181
421079105,20150309T000000,325000,3,2.25,1480,97138,1.5,0,0,3,7,1480,0,1984,0,98010,47.3317,-121.927,1730,176418
1138000410,20140915T000000,307500,3,1.0,980,6530,1.0,0,0,3,7,980,0,1969,0,98034,47.7133,-122.213,1220,6723
4047200265,20140811T000000,325000,2,1.0,1100,17817,1.0,0,0,3,7,620,480,1980,0,98019,47.7728,-121.9,1790,20009
621049103,20140709T000000,305000,3,1.5,1800,12196,1.0,0,0,4,7,1800,0,1966,0,98023,47.333,-122.345,1490,11730
1820069019,20140529T000000,302000,2,1.0,900,423838,1.0,0,2,5,6,900,0,1925,0,98022,47.228,-122.088,1810,94960
5589900761,20150501T000000,315000,2,1.0,770,6731,1.0,0,0,4,6,770,0,1943,0,98155,47.7505,-122.312,1120,9212
1431700250,20140516T000000,345000,4,1.0,1980,7991,1.5,0,0,3,7,1980,0,1962,0,98058,47.4604,-122.17,1730,7700
9406550100,20140923T000000,325000,4,2.5,1930,8458,2.0,0,0,3,7,1930,0,1993,0,98038,47.3645,-122.039,1670,9485
423059360,20141017T000000,345000,4,2.5,2040,5875,2.0,0,0,3,8,2040,0,2004,0,98056,47.5051,-122.17,2230,5459
5424100030,20150211T000000,327555,3,2.5,2329,5720,2.0,0,0,3,8,2329,0,2010,0,98030,47.362,-122.2,2197,5720
4027700930,20150428T000000,330000,5,1.75,2100,7347,1.0,0,0,3,7,1070,1030,1981,0,98028,47.7751,-122.268,2170,9418
1822500270,20140819T000000,345000,4,2.5,2382,5899,2.0,0,0,3,8,2382,0,2011,0,98003,47.2793,-122.295,2382,5897
1180000625,20141029T000000,315000,4,2.5,1950,3225,2.0,0,0,3,7,1950,0,2002,0,98178,47.5014,-122.226,1980,3225
3500100226,20141229T000000,340895,2,1.0,920,8612,1.0,0,0,5,7,920,0,1947,0,98155,47.734,-122.301,1500,7956
3226049134,20140902T000000,330000,2,1.0,800,4533,1.0,0,0,3,6,600,200,1929,0,98115,47.6979,-122.325,1720,6800
993001914,20150106T000000,344000,3,2.25,1250,1033,3.0,0,0,3,8,1250,0,2007,0,98103,47.6907,-122.343,1250,1150
5151600360,20150130T000000,318000,3,1.75,1570,12506,1.0,0,0,4,8,1570,0,1959,0,98003,47.3365,-122.319,2120,13243
8074400035,20141030T000000,315000,3,1.75,2500,8289,1.0,0,0,4,7,1250,1250,1958,0,98056,47.4973,-122.177,1710,8205
6798100662,20140527T000000,312000,3,1.5,1255,1374,3.0,0,0,3,7,1255,0,2004,0,98125,47.7145,-122.311,1307,1232
4137030040,20140612T000000,299995,3,2.5,1970,7500,2.0,0,0,3,8,1970,0,1988,0,98092,47.2658,-122.218,1950,8220
8732020720,20140521T000000,318989,4,2.25,2000,9000,1.0,0,0,4,8,2000,0,1978,0,98023,47.3125,-122.387,2190,8374
705700210,20150316T000000,320000,3,2.25,1650,7047,2.0,0,0,3,7,1650,0,1994,0,98038,47.3826,-122.027,2010,7763
6806100420,20141119T000000,299000,3,2.5,1850,4600,2.0,0,0,3,7,1850,0,2005,0,98058,47.4661,-122.145,2160,4751
3331001165,20140926T000000,305000,3,1.0,820,5150,1.0,0,0,5,6,820,0,1918,0,98118,47.5514,-122.284,1100,5150
9183702220,20140915T000000,306000,3,1.75,1980,9800,1.0,0,0,3,7,1980,0,1991,0,98030,47.3745,-122.224,1630,7650
2473410360,20140617T000000,345000,4,2.75,2250,7412,1.0,0,0,4,8,1480,770,1975,0,98058,47.4449,-122.129,2070,7632
3102700160,20140925T000000,344900,4,1.75,1820,7700,1.0,0,0,4,7,1100,720,1955,0,98177,47.7545,-122.357,1700,8500
7212651210,20141106T000000,320000,4,2.75,2150,9163,1.0,0,0,3,8,1340,810,1992,0,98003,47.266,-122.307,2260,7750
8899100230,20150311T000000,345000,3,1.75,1520,7439,1.0,0,0,4,7,1520,0,1969,0,98055,47.457,-122.208,1650,7500
6672500040,20140811T000000,334500,3,2.0,1700,8160,1.0,0,0,3,7,1120,580,1961,0,98133,47.74,-122.339,1740,8181
2424410110,20140611T000000,325000,3,1.75,1790,27427,1.0,0,0,3,7,1130,660,1978,0,98065,47.532,-121.761,1610,16684
5101407305,20141218T000000,319000,2,1.0,750,6380,1.0,0,0,3,7,750,0,1949,0,98125,47.7033,-122.308,1690,6495
3126049411,20141209T000000,340000,2,2.5,1100,1760,3.0,0,0,3,7,1100,0,1997,0,98103,47.6972,-122.35,1200,1415
3793500050,20150303T000000,310000,3,2.5,1890,6300,2.0,0,0,3,7,1890,0,2003,0,98038,47.3673,-122.031,2100,6525
3095000040,20141016T000000,315000,1,0.75,770,4600,1.0,0,0,4,6,770,0,1910,0,98126,47.5565,-122.377,1550,4600
7905200230,20140724T000000,330000,3,2.0,2170,3978,1.0,0,0,5,7,1340,830,1919,0,98116,47.571,-122.391,1350,4680
6649250410,20150204T000000,317000,4,2.5,2160,8049,2.0,0,0,3,9,2160,0,1988,0,98001,47.3337,-122.26,2490,8995
623049047,20141023T000000,310000,3,2.0,2610,12180,1.0,0,0,3,7,1670,940,1918,0,98146,47.5063,-122.346,1520,12180
5031300011,20141104T000000,299500,3,1.75,1880,11700,1.0,0,0,4,7,1880,0,1968,0,98092,47.3213,-122.187,2230,35200
2723089104,20140917T000000,315000,3,2.25,1540,17424,2.0,0,0,3,7,1540,0,1992,0,98045,47.4429,-121.759,1560,11439
2025701080,20150318T000000,305000,3,2.25,1370,6600,2.0,0,0,4,7,1370,0,1993,0,98038,47.3504,-122.035,1370,6600
826079094,20150324T000000,330000,3,2.0,1400,218252,1.0,0,0,3,7,1400,0,1997,0,98019,47.7576,-121.934,2230,218222
5592900230,20141224T000000,320000,3,1.0,1270,7400,1.0,0,2,4,7,1270,0,1956,0,98056,47.4831,-122.191,1800,7400
2816900030,20141218T000000,338000,3,1.5,2400,8215,1.0,0,0,3,7,1200,1200,1961,0,98146,47.5001,-122.338,1460,8217
6817750510,20150303T000000,305000,4,2.5,1714,3250,2.0,0,0,3,8,1714,0,2010,0,98055,47.429,-122.189,1714,3250
1520069052,20140721T000000,327000,3,1.5,1510,344124,1.0,0,2,4,7,1510,0,1964,0,98022,47.2156,-122.029,1750,169884
461002551,20141004T000000,330600,1,1.0,580,1799,1.0,0,0,3,7,580,0,1908,2005,98117,47.6829,-122.375,1260,4000
2620069195,20141104T000000,340000,4,1.75,2140,11651,2.5,0,0,3,8,2140,0,1930,2001,98022,47.196,-122.006,2030,10978
4327100045,20140721T000000,300000,5,1.0,1940,8875,1.0,0,0,3,7,1940,0,1957,0,98188,47.4407,-122.275,1380,8875
2473480780,20150311T000000,320000,3,2.25,1880,7350,1.0,0,0,3,8,1390,490,1984,0,98058,47.4457,-122.123,1910,8400
3327020290,20150220T000000,300000,4,1.75,2200,7600,2.0,0,0,3,8,2200,0,1978,0,98092,47.3131,-122.191,1910,7600
1220000371,20141231T000000,327500,3,2.5,1820,1866,2.0,0,0,3,8,1570,250,2008,0,98166,47.4643,-122.346,1660,6900
6145601725,20141104T000000,345000,3,1.0,960,3844,1.0,0,0,3,7,960,0,1972,0,98133,47.7027,-122.346,1020,3844
3918400013,20140701T000000,337000,3,2.25,1460,941,3.0,0,0,3,8,1460,0,2006,0,98133,47.7145,-122.356,1490,1399
2475200290,20141020T000000,332544,2,1.75,1710,4187,1.0,0,0,3,7,1710,0,1987,0,98055,47.4732,-122.188,1760,4084
619079061,20140619T000000,335000,4,2.0,2030,103672,1.0,0,0,4,7,2030,0,1969,0,98022,47.1647,-121.973,1560,325393
8692800025,20140514T000000,337500,5,2.0,1700,7314,1.0,0,0,3,7,1000,700,1956,0,98108,47.549,-122.305,2000,7176
3291800510,20140610T000000,310000,3,1.75,1420,7650,1.0,0,0,4,7,1100,320,1984,0,98056,47.4892,-122.182,1810,7650
8645540320,20141118T000000,307000,3,2.0,1790,7259,1.0,0,0,3,7,1390,400,1980,0,98058,47.4643,-122.171,1790,7700
7225000140,20150218T000000,330000,4,1.0,1100,5000,1.5,0,0,5,6,1100,0,1904,0,98055,47.4868,-122.204,1560,4838
8944750730,20140514T000000,340000,3,2.25,1970,3716,2.0,0,0,3,7,1970,0,1997,0,98056,47.4907,-122.167,1780,3716
2571910260,20141107T000000,324360,3,2.5,2000,9669,2.0,0,0,4,8,2000,0,1992,0,98022,47.1964,-122.009,1930,9202
4189800050,20140520T000000,335000,3,1.0,1060,10050,1.0,0,0,4,7,1060,0,1967,0,98028,47.7355,-122.231,1570,9938
7399200240,20150317T000000,325000,4,2.0,1870,7700,1.0,0,0,3,8,1870,0,1966,0,98055,47.4619,-122.196,2270,8580
1568100225,20141204T000000,343000,2,1.5,1040,8526,1.0,0,0,5,6,1040,0,1953,0,98155,47.7349,-122.295,1310,8504
8899210610,20140723T000000,325000,3,2.5,2330,8627,1.0,0,0,4,7,1480,850,1980,0,98055,47.4543,-122.21,1940,9607
